NAME,PER,R,SEP,DATE,PLANETDISCMETH,MASS,MSINI
# ,day,rearth,au,,,mearth,mearth
Kepler-1138 b,3.17060005,1.7037650711026795,0.0415217,2016,Transit,4.003949015767801,
Kepler-237 b,4.715106,1.4100001041062382,0.0550302,2014,Transit,3.0516178959525964,
Kepler-132 e,110.2869374,1.1769429767485615,0,2016,Transit,1.648581504971377,
Kepler-223 e,19.721734,2.3999997002242046,0.142858,2014,Transit,5.8892689364266335,
HD 86081 b,2.1375,,0.0346186,2006,RV,475.43775986742986,475.43775986742986
WASP-74 b,2.13775,17.486009940264342,0.0370185,2015,Transit,301.92578085768804,298.62461971477353
HD 109246 b,68.27,,0.328074,2010,RV,244.11017198955506,244.11017198955506
WASP-68 b,5.084298,13.899136106363963,0.0621834,2014,Transit,304.1565356533092,303.98936411569747
Kepler-81 d,20.837846,1.2099982609240998,0.148198,2014,Transit,1.8147010695992767,
Kepler-68 d,580,,1.39638,2013,RV,257.3392884402933,257.3392884402933
Kepler-403 c,54.280749,1.7500021166178015,0.280567,2014,Transit,4.103775213417696,
Kepler-197 d,15.677563,1.2199966717360968,0.122591,2014,Transit,1.8670041493421712,
Kepler-1631 b,4.09513932,1.3450776877126416,0.049588,2016,Transit,2.605028349904589,
Kepler-589 b,16.54964934,2.275423088380552,0.121794,2016,Transit,5.4777282062870345,
Kepler-701 b,10.35533177,2.8358721249274863,0.0890998,2016,Transit,7.688079175454455,
Kepler-1300 b,22.2419092,1.367495649174519,0.168494,2016,Transit,2.754205110977202,
Kepler-1485 b,19.9157725,1.4683764757529671,0.148883,2016,Transit,3.491723983127448,
Kepler-348 b,7.05677,1.5199938320189397,0.0720019,2014,Transit,3.9118775434367783,
Kepler-341 d,27.666313,1.8499974337185054,0.179022,2014,Transit,4.329011845937531,
Kepler-1632 b,448.303558,2.4659757608065096,1.19049,2016,Transit,6.123944722305915,
HD 128311 c,923.8,,1.74533,2005,RV,1032.42090589535,1032.42090589535
Kepler-445 d,8.15275,1.2778238033270095,0.044761,2010,Transit,2.188656807271266,
Kepler-603 b,21.05358596,2.6453194525015284,0.149715,2016,Transit,6.8264783418700405,
Kepler-364 c,59.980627,2.149994594001348,0.29988,2014,Transit,5.101306211710353,
Kepler-299 e,38.285489,1.8699942553425,0.222312,2014,Transit,4.375730887817616,
Kepler-1075 b,1.52372816,1.4235405528292124,0.0213603,2016,Transit,3.15041436778146,
K2-25 b,3.484552,3.429948103667236,0.0299103,2016,Transit,11.305722100030131,
Kepler-902 b,40.1099547,2.5444386259230805,0.225432,2016,Transit,6.419228135984734,
CoRoT-23 b,3.6313,11.769429767485613,0.0483417,2012,Transit,980.559591242342,977.8009430551372
Kepler-1158 b,13.5396293,2.342676972766184,0.124667,2016,Transit,5.6949558601988555,
Kepler-387 c,11.837549,0.8899986745268967,0.101652,2014,Transit,0.6118096896655619,
Kepler-821 b,1.92279873,1.3114507455198257,0.0285532,2016,Transit,2.391055138093803,
Kepler-684 b,6.77030201,3.3626942192816043,0.0673713,2016,Transit,10.815744230189816,
Kepler-54 d,20.995694,1.5299922428309372,0.148945,2014,Transit,3.996671015366074,
Kepler-1082 b,1.5432066,1.120898073093868,0.0263938,2016,Transit,1.3901648182183388,
Kepler-1474 b,36.4333452,2.163333281071165,0.217913,2016,Transit,5.139666676709853,
WASP-39 b,4.055259,14.235405528292125,0.0485835,2011,Transit,90.36733966054031,90.30282288842021
Kepler-102 e,16.1457,2.2197929170129034,0.116059,2014,Transit,8.92962976800241,9.434958180174752
Kepler-1463 b,25.15864,1.860690801335821,0.165763,2016,Transit,4.353928668273576,
Kepler-219 b,4.585512,2.949990757749173,0.0540172,2014,Transit,8.267236386461786,
Kepler-1377 b,0.74092842,1.2554058418651322,0.015239,2016,Transit,2.0600427809581197,
Kepler-549 c,117.040498,2.9255439707749957,0.448737,2016,Transit,8.13893382042784,
GJ 876 b,61.1166,,0.208098,1998,RV,618.7571607914031,618.7571607914031
Kepler-984 b,43.0342272,2.1184973581474105,0.237086,2016,Transit,5.012253997187908,
Kepler-385 b,10.043686,2.7299920929430392,0.0911035,2014,Transit,7.193778999698703,
Kepler-374 b,1.897806,1.0299977229582475,0.0299991,2014,Transit,1.0301294481269458,
Kepler-296 e,34.142347,1.7500021166178015,0.205969,2014,Transit,4.103775213417696,
HD 164509 b,282.4,,0.877542,2012,RV,152.65780641759565,152.65780641759565
HD 9446 b,30.052,,0.189213,2010,RV,222.08039575173242,222.08039575173242
HD 18742 b,772,,1.97816,2011,RV,910.1632118107864,910.1632118107864
Kepler-255 b,5.714606,1.5500002734356624,0.0625553,2014,Transit,3.6879439590238023,
Kepler-636 b,16.08066115,4.449965350182656,0.118109,2016,Transit,20.730096987044288,
Kepler-197 b,5.599308,1.0199981912481773,0.061711,2014,Transit,0.9947755282715676,
Kepler-183 c,11.637071,2.269997941706778,0.100501,2014,Transit,5.460693235914431,
Kepler-745 b,9.93143556,2.163333281071165,0.0916134,2016,Transit,5.139666676709853,
Kepler-517 b,60.92832271,2.667737413963406,0.297893,2016,Transit,6.921410163703926,
Kepler-232 b,4.431222,3.0799925162665995,0.0527986,2014,Transit,8.989856015868233,
Kepler-345 c,9.387427,1.1999998501121023,0.0870905,2014,Transit,1.763357796022898,
WASP-80 b,3.0678504,10.670949655853624,0.0344696,2013,Transit,175.3594469719795,175.3594469719795
HD 167042 b,420.77,,1.29371,2008,RV,520.2085859194536,520.2085859194536
Kepler-1373 b,1.29123275,1.1545250152866842,0.0247968,2016,Transit,1.5417569855378124,
Kepler-152 b,18.207973,2.789993766795754,0.135451,2014,Transit,7.4689764035352,
Kepler-743 b,3.17926292,1.2105699189413774,0.0414509,2016,Transit,1.8176662985839105,
HD 69830 b,8.6669998,,0.0781916,2006,RV,10.058514371798733,10.058514371798733
Kepler-983 b,60.0855082,2.3650949342280616,0.312713,2016,Transit,5.769897017173847,
Kepler-8 b,3.52254,15.905543657201987,0.0483278,2010,Transit,186.15853761173042,185.16218253490007
Kepler-1014 b,16.57110363,2.3875128956899387,0.121899,2016,Transit,5.846204785577984,
Kepler-336 d,20.678772,2.3699932588074817,0.147443,2014,Transit,5.786455262629306,
Kepler-646 b,15.87364565,1.9951985701070851,0.120657,2016,Transit,4.682646389474741,
Kepler-1272 b,51.1309704,2.3650949342280616,0.274894,2016,Transit,5.769897017173847,
Kepler-353 c,8.410894,1.3799936626895157,0.0809409,2014,Transit,2.839665997790499,
HD 114762 b,83.9151,,0.362932,1989,RV,3697.8280556392483,3697.8280556392483
Kepler-154 b,33.040532,2.2599995308947802,0.201514,2014,Transit,5.429483644672089,
Kepler-804 b,14.37457351,1.9391536664523916,0.116085,2016,Transit,4.542076102239631,
61 Vir c,38.021,,0.216926,2010,RV,10.607034061464296,10.607034061464296
HD 45652 b,43.6,,0.227878,2008,RV,148.88055599076026,148.88055599076026
Kepler-1244 b,3.70428172,1.3450776877126416,0.0531529,2016,Transit,2.605028349904589,
Kepler-1386 b,6.73972381,1.2441968611341936,0.0702913,2016,Transit,1.9976077076428642,
Kepler-978 b,49.6221509,2.9927978551606276,0.270303,2016,Transit,8.497558084764487,
Kepler-1404 b,15.9314739,2.006407550838024,0.116915,2016,Transit,4.711440574470222,
Kepler-735 b,11.51516988,2.947961932236873,0.0945351,2016,Transit,8.25649418499548,
Kepler-237 c,8.103636,2.079994509336636,0.0789575,2014,Transit,4.906135030631717,
HAT-P-14 b,4.627669,12.89032784057948,0.0606258,2010,Transit,710.6474776539118,706.080452947675
Kepler-972 b,7.03932553,4.651727003339552,0.0753112,2016,Transit,22.712859480767296,
Kepler-317 c,8.77501,1.7199956752010785,0.0832604,2014,Transit,4.038686371397007,
Kepler-1572 b,5.49548621,0.9415543813988492,0.0603302,2016,Transit,0.7474315722607211,
Kepler-301 d,13.751243,1.7500021166178015,0.112331,2014,Transit,4.103775213417696,
Kepler-1363 b,2.94194094,1.2554058418651322,0.0366691,2016,Transit,2.0600427809581197,
Kepler-148 c,4.180043,3.5999995503363067,0.050784,2014,Transit,12.64798877673998,
Kepler-49 d,2.576549,1.5999923274956493,0.0367817,2014,Transit,3.788278663251983,
Kepler-668 b,8.35390639,2.701364356156222,0.07692,2016,Transit,7.066906608416189,
Kepler-1013 b,18.93054959,2.1521243003402266,0.129582,2016,Transit,5.1074082906497935,
Kepler-796 b,6.40087618,1.3002417647888869,0.0658558,2016,Transit,2.322314583207793,
Kepler-1634 b,374.876239,3.1945595083175236,0.989603,2016,Transit,9.686033303203775,
HIP 105854 b,184.2,,0.812352,2014,RV,2606.0962137189913,2606.0962137189913
Kepler-169 b,3.250619,1.1299997654473901,0.0429455,2014,Transit,1.4301874640956111,
WASP-66 b,4.086052,15.580483216004765,0.0546221,2012,Transit,735.2560178768705,733.37454353721
HD 73256 b,2.5485799,,0.0371348,2003,RV,594.0056030933011,594.0056030933011
Kepler-1427 b,0.96897238,1.0984801116319907,0.0192274,2016,Transit,1.294740380636738,
Kepler-303 c,7.061149,1.1399981762593876,0.0720317,2014,Transit,1.4750123189715776,
Kepler-1274 b,6.98152703,1.4235405528292124,0.0809151,2016,Transit,3.15041436778146,
Kepler-1032 b,3.29011795,1.8718997820667596,0.0396806,2016,Transit,4.380212102038766,
Kepler-168 b,4.425391,1.4599921581662252,0.0527522,2014,Transit,3.4262219795119013,
Kepler-56 b,10.5034294,3.836565088662768,0.104248,2011,Transit,14.778917374711256,
6 Lyn b,874.774,,2.18639,2008,RV,702.0187566536106,702.0187566536106
Kepler-238 b,2.090876,1.7299940860130758,0.0320006,2014,Transit,4.060266119313046,
Kepler-151 c,24.674612,2.089992920148634,0.165872,2014,Transit,4.933403695892336,
Kepler-1487 b,7.31946363,2.129706338878349,0.0821396,2016,Transit,5.04368606005825,
Kepler-150 b,3.428054,1.2500031131528198,0.0444944,2014,Transit,2.0297929958822936,
HD 180314 b,396.03,,1.45528,2010,RV,7190.950431856984,7190.950431856984
HD 17092 b,359.89999,,1.30798,2007,RV,1577.0250949081048,1577.0250949081048
Kepler-780 b,0.67737516,0.8855094777441558,0.0151449,2016,Transit,0.6009308270563422,
Kepler-353 b,5.795278,0.8899986745268967,0.0631426,2014,Transit,0.6118096896655619,
Kepler-931 b,8.03755877,1.333868706981703,0.0746773,2016,Transit,2.5324040760269155,
Kepler-1246 b,11.32271513,1.3562866684435804,0.0888549,2016,Transit,2.678958850055237,
Kepler-1169 b,6.11009134,0.9415543813988492,0.0702714,2016,Transit,0.7474315722607211,
Kepler-1105 b,4.42157218,2.006407550838024,0.0470338,2016,Transit,4.711440574470222,
HIP 57274 b,8.1352,,0.0712798,2012,RV,11.622807733252987,11.622807733252987
Kepler-93 b,4.72674,1.502003417945783,0.0534149,2014,Transit,2.5898907447022195,2.5876819192527867
Kepler-281 c,36.337373,5.309985605744657,0.214705,2014,Transit,29.831760886813296,
WASP-94 A b,3.9501907,19.27944685721453,0.0532427,2014,Transit,133.05392437481171,133.01960018077736
Kepler-236 b,8.295611,1.5699970950596571,0.0801996,2014,Transit,3.72782994375816,
HD 202206 b,255.87,,0.811776,2002,RV,5347.073797328512,5347.073797328512
WASP-5 b,1.6284229,12.778238033270094,0.0271923,2008,Transit,516.2072747815607,515.0122843225871
Kepler-78 b,0.35500744,1.1589637716561358,0.00914662,2013,Transit,1.8592271768605,1.8858125364065481
Kepler-55 f,10.198545,1.5899939166836519,0.0920376,2014,Transit,3.7680337451039465,
Kepler-314 c,5.960392,2.899998703689186,0.0643363,2014,Transit,8.007389524957317,
CoRoT-2 b,1.7429935,16.432365751556105,0.0280884,2008,Transit,1040.9352129155368,1040.3504303505072
Kepler-447 b,7.79430132,18.494818206048823,0.0769686,2010,Transit,435.4087576579291,434.22647986341264
Kepler-187 c,10.640263,2.6699904190903245,0.0946763,2014,Transit,6.931040007030229,
Kepler-257 c,6.581484,5.409992131826093,0.0687315,2014,Transit,31.000722165310833,
Kepler-424 c,223.3,,0.724323,2014,Transit,2236.481850959124,2236.481850959124
Kepler-522 b,38.58422849,6.904732130258227,0.25806,2016,Transit,43.24403505071808,
HD 108874 c,1680.3835,,2.72021,2005,RV,326.8330686953902,326.8330686953902
Kepler-1615 b,47.3126192,2.062452454492717,0.259379,2016,Transit,4.858780355528773,
GJ 832 c,35.68,,0.162542,2014,RV,5.323110424826755,5.323110424826755
Kepler-894 b,9.803224,2.7798272212727926,0.0855774,2016,Transit,7.4214628201265445,
Kepler-1609 b,114.34219,2.219378184725859,0.487197,2016,Transit,5.3050902229587225,
Kepler-289 b,34.543901,2.4299949326601964,0.207581,2014,Transit,5.994466234809681,
Kepler-1524 b,70.9674603,3.542037910976623,0.353488,2016,Transit,12.17339323089284,
Kepler-346 c,23.851549,3.0699941054546023,0.162163,2014,Transit,8.931790920960127,
Kepler-1403 b,5.19492202,2.140915319609288,0.0607809,2016,Transit,5.0754359395400215,
Kepler-953 b,88.40655258,4.214576754832944,0.381801,2016,Transit,18.53446092698604,
Kepler-1479 b,14.53261362,1.8270638591430048,0.116158,2016,Transit,4.276158943456864,
HD 200964 c,825,,2.00121,2011,RV,300.56616139399415,300.56616139399415
HD 10180 h,2248,,3.42452,2011,RV,65.4807099025811,65.4807099025811
HD 33142 b,326.6,,1.09038,2011,RV,448.5568308727528,448.5568308727528
Kepler-402 e,11.242861,1.4599921581662252,0.098218,2014,Transit,3.4262219795119013,
HAT-P-20 b,2.875317,9.718186293723836,0.03616,2011,Transit,2316.7337235110977,2313.123326805263
HD 7924 b,5.39792,,0.0566417,2009,RV,8.696956226775132,8.696956226775132
Kepler-834 b,13.32388301,2.0176165315689625,0.0976622,2016,Transit,4.74042544943256,
Kepler-439 b,178.1396,2.240013918251517,0.594654,2010,Transit,5.367795440393693,
Kepler-1060 b,46.8779367,2.376303914959,0.253589,2016,Transit,5.80787610223963,
Kepler-1150 b,2.78786839,1.0200172465154198,0.0353774,2016,Transit,0.9948422697599677,
CoRoT-5 b,4.0378962,15.558065254542889,0.0496334,2009,Transit,147.00194200060258,146.61261665160188
Kepler-1184 b,53.5991044,2.6789463946943446,0.282775,2016,Transit,6.969464035352013,
WASP-47 b,4.1591409,12.89032784057948,0.0509676,2012,Transit,357.03835944561615,357.0033996183589
Kepler-194 d,52.814973,2.3999997002242046,0.275493,2014,Transit,5.8892689364266335,
OGLE-2011-BLG-0251 b,,,2.72,2013,Microlensing,168.44280405744703,
Kepler-1566 b,0.53991524,0.7846286511657077,0.0122438,2016,Transit,0.39198865220447926,
Kepler-36 b,13.83989,1.484674333735752,0.115423,2011,Transit,4.461477809581199,
Kepler-161 b,4.921355,2.1199993615653563,0.0566234,2014,Transit,5.016449176458772,
Kepler-943 b,49.7701438,5.929550806666562,0.258472,2016,Transit,37.446424425027615,
Kepler-899 b,19.17891293,2.6789463946943446,0.136873,2016,Transit,6.969464035352013,
HAT-P-35 b,3.646706,14.930362333610322,0.0497734,2012,Transit,335.0486281008336,334.6767826654615
HD 99109 b,439.3,,1.10806,2006,RV,160.2424998493522,160.2424998493522
Kepler-1347 b,14.00947528,1.0312262272463586,0.106453,2016,Transit,1.0345312081952394,
Kepler-649 b,29.90722674,2.2642141076496136,0.186659,2016,Transit,5.442609470724114,
Kepler-778 b,3.75574426,1.6813471096408021,0.044079,2016,Transit,3.956403650698001,
Kepler-253 c,10.281951,2.6499935974663296,0.0925387,2014,Transit,6.846119408456362,
Kepler-744 b,12.06222443,1.6253022059861084,0.100833,2016,Transit,3.8398920809480765,
Kepler-5 b,3.54846,16.040051425973253,0.0506416,2010,Transit,672.7001742492719,671.2986029928694
Kepler-161 c,7.06424,2.0499992769006443,0.0720527,2014,Transit,4.825536737973285,
HD 10647 b,1003,,2.02175,2006,RV,293.9921247865823,293.9921247865823
Kepler-675 b,2.33743801,2.4435577993446325,0.0318646,2016,Transit,6.042837923069197,
Kepler-758 d,20.4966197,2.1184973581474105,0.154009,2016,Transit,5.012253997187908,
Kepler-331 b,8.457496,1.8200022012825134,0.0812396,2014,Transit,4.260013859596263,
Kepler-28 c,8.98597,3.396960073376084,0.0768547,2011,Transit,11.062592392286835,
Kepler-600 b,23.67517607,2.903126009313118,0.152252,2016,Transit,8.02334391885106,
HATS-9 b,1.9153073,11.937564478449694,0.0304899,2015,Transit,266.0125037661946,264.5534077031234
Kepler-782 b,158.6853308,3.205768489048462,0.569779,2016,Transit,9.757256005825047,
Kepler-121 b,3.177422,2.33999802637149,0.0422983,2014,Transit,5.6860887767399815,
Kepler-1407 b,20.0711504,2.2530051269186746,0.149206,2016,Transit,5.40777677011148,
Kepler-816 b,10.50682565,10.245008388077954,0.0906432,2016,Transit,279.6938732549965,
Kepler-1205 b,1.07839035,1.4123315720982736,0.0194186,2016,Transit,3.068490779853369,
Kepler-1585 b,3.5827463,1.793436916950189,0.0448876,2016,Transit,4.199978301697299,
Kepler-621 b,2.62811375,2.2978410498424293,0.0334052,2016,Transit,5.548887345586019,
Kepler-412 b,1.720861232,14.851899468493752,0.0295963,2011,Transit,298.87188103846535,295.10194039369287
upsilon And c,241.33335,,0.830445,1999,RV,609.7470598573867,609.7470598573867
Kepler-170 c,16.665863,2.859993851460466,0.12769,2014,Transit,7.806370518228382,
Kepler-122 b,5.766193,2.33999802637149,0.0629312,2014,Transit,5.6860887767399815,
WASP-12 b,1.09142245,20.06407550838024,0.0225329,2009,Transit,432.43081600883795,428.7314306518027
Kepler-148 b,1.729366,1.799994170677788,0.0281967,2014,Transit,4.214693210806467,
HD 170469 b,1145,,2.23538,2007,RV,212.5163404639952,212.5163404639952
Kepler-285 b,2.633867,1.3400000194415265,0.0373252,2014,Transit,2.57196906598373,
HD 88133 b,3.41587,,0.0469104,2005,RV,94.10804117706135,94.10804117706135
HD 196885 b,1333,,2.54171,2008,RV,935.6203223862609,935.6203223862609
24 Sex b,455.2,,1.4118,2011,RV,583.3968846037963,583.3968846037963
HD 190228 b,1136.1,,2.60478,2003,RV,1888.4440579491813,1888.4440579491813
Kepler-333 b,12.551158,1.320003197817532,0.105697,2014,Transit,2.4443720528271564,
Kepler-510 b,19.55659418,2.4659757608065096,0.137663,2016,Transit,6.123944722305915,
Kepler-370 c,19.02293,1.9099991075712202,0.139463,2014,Transit,4.471012307924074,
OGLE-2006-BLG-109L b,1788.5,,2.30386,2008,Microlensing,231.0526765089886,
Kepler-762 b,3.7705521,12.677357206691648,0.0483406,2016,Transit,317.8166114291453,
Kepler-111 c,224.784608,7.299983208792586,0.723521,2014,Transit,50.61261318670282,
Kepler-267 d,28.464515,2.269997941706778,0.182449,2014,Transit,5.460693235914431,
HD 181720 b,956,,1.84741,2010,RV,118.22460128552775,118.22460128552775
55 Cnc c,44.38,,0.237305,2002,RV,52.299265943557295,52.299265943557295
Kepler-1125 b,17.6700642,1.8382728398739436,0.130519,2016,Transit,4.301902088982625,
Kepler-995 b,28.26731672,2.701364356156222,0.170669,2016,Transit,7.066906608416189,
HD 156411 b,842.2,,1.87545,2010,RV,232.86772717686048,232.86772717686048
Kepler-1196 b,66.1849031,2.2305871654567975,0.318069,2016,Transit,5.339033037059355,
HATS-3 b,3.547851,15.479602389426317,0.0485119,2013,Transit,341.1761323691875,340.4260851662147
Kepler-101 b,3.487691,5.869986283062353,0.0450089,2014,Transit,36.67571914231194,
Kepler-536 b,1.8270823,3.104887662470015,0.0284473,2016,Transit,9.13627412875364,
Kepler-680 b,3.68992629,2.421139837882755,0.0479468,2016,Transit,5.963129516922767,
91 Aqr b,181.4,,0.688457,2013,RV,975.7478477453049,975.7478477453049
Kepler-362 b,10.327186,0.8799980219187532,0.0928099,2014,Transit,0.5877700411770613,
Kepler-301 b,2.508553,1.3499984302535237,0.0361317,2014,Transit,2.637321695791905,
Kepler-1126 b,108.593329,1.7261830325645569,0.433249,2016,Transit,4.052034669077031,
Kepler-860 b,5.10137945,3.2393954312412783,0.0587592,2016,Transit,9.974388314753439,
Kepler-403 b,7.031462,1.2500031131528198,0.0718296,2014,Transit,2.0297929958822936,
Kepler-676 b,11.59822172,3.0376337780843827,0.0801169,2016,Transit,8.746758089786079,
Kepler-1596 b,66.373379,1.9055267242595757,0.315387,2016,Transit,4.4602383247966255,
Kepler-404 c,14.751166,1.7199956752010785,0.117713,2014,Transit,4.038686371397007,
Kepler-279 b,12.309681,3.6199963719603017,0.104337,2014,Transit,12.81592307421914,
HD 27894 b,17.990999,,0.122117,2005,RV,196.3868296173546,196.3868296173546
Kepler-1256 b,12.4127754,1.4907944372148445,0.110556,2016,Transit,3.670591172039771,
HD 156279 b,131.05,,0.494507,2012,RV,3109.771979511901,3109.771979511901
Kepler-411 c,7.83442788,3.2730223734340944,0.07255,2016,Transit,10.196701034448125,
Kepler-207 d,5.868075,3.309989591884731,0.0636703,2014,Transit,10.447267650898864,
Kepler-502 b,4.28686431,4.7750257913798775,0.0541085,2016,Transit,23.970491593853566,
Kepler-297 c,74.920137,6.539991897273483,0.347807,2014,Transit,37.25223847544441,
Kepler-436 c,16.79713874,2.3314679920352455,0.115577,2016,Transit,5.657962006628502,
Kepler-345 b,7.415563,0.7399989734874022,0.0744222,2014,Transit,0.3191577975293763,
Kepler-1449 b,13.2274528,1.6813471096408021,0.112305,2016,Transit,3.956403650698001,
61 Vir d,123.01,,0.474527,2010,RV,22.753412880385657,22.753412880385657
Kepler-141 c,7.010606,1.4100001041062382,0.0716875,2014,Transit,3.0516178959525964,
Kepler-1399 b,1.63865306,1.2554058418651322,0.026927,2016,Transit,2.0600427809581197,
HD 179079 b,14.476,,0.119635,2009,RV,26.625849382344075,26.625849382344075
Kepler-504 b,9.54927542,1.5916752637932925,0.060873,2016,Transit,3.771434382846239,
Kepler-220 d,28.122397,0.9799978226117495,0.180985,2014,Transit,0.8621315873254995,
OGLE-05-390L b,3500,,2.6,2006,Microlensing,5.498227377724214,
WASP-4 b,1.3382299,15.03124316018877,0.0230406,2008,Transit,388.72467560510194,388.7087847745305
Kepler-432 c,406.2,,1.17816,2015,RV,751.3248257507281,751.3248257507281
Kepler-141 b,3.107675,0.6899990731409039,0.041677,2014,Transit,0.24994909877473132,
Kepler-1641 b,19.672266,3.104887662470015,0.148109,2016,Transit,9.13627412875364,
Kepler-1026 b,36.5156053,2.20816920399492,0.199129,2016,Transit,5.271433443808376,
HD 4113 b,526.62,,1.27266,2008,RV,523.8539424525459,523.8539424525459
Kepler-488 b,3.12082923,15.7934538498926,0.0427479,2016,Transit,317.8166114291453,
HD 330075 b,3.38773,,0.0392074,2004,RV,198.22984814703221,198.22984814703221
Kepler-1029 b,4.41769648,1.2554058418651322,0.0493183,2016,Transit,2.0600427809581197,
Kepler-754 b,14.5596237,2.006407550838024,0.11898,2016,Transit,4.711440574470222,
Kepler-524 c,1.88897906,0.9639723428607265,0.0307775,2016,Transit,0.8128445872250678,
Kepler-256 e,10.681572,2.349996437183487,0.0949212,2014,Transit,5.719268830973185,
HD 104985 b,199.505,,0.678014,2003,RV,1562.831405041679,1562.831405041679
HATS-10 b,3.312846,10.861502328279581,0.0449161,2015,Transit,167.17153761173043,166.58516596364368
Kepler-189 b,10.399931,1.2099982609240998,0.0932453,2014,Transit,1.8147010695992767,
Kepler-691 b,8.114379,2.0848704159545943,0.0639541,2016,Transit,4.9194197649894535,
Kepler-101 c,6.029809,1.3300016086295292,0.0648349,2014,Transit,2.507652518328814,
Kepler-653 c,0.90037648,0.7846286511657077,0.0183692,2016,Transit,0.39198865220447926,
Kepler-1537 b,1.4444538,1.1769429767485615,0.0233115,2016,Transit,1.648581504971377,
Kepler-750 c,4.08899022,1.6253022059861084,0.0524304,2016,Transit,3.8398920809480765,
HD 87883 b,2754,,3.57648,2009,RV,557.9938028522647,557.9938028522647
Kepler-520 c,5.21104261,1.0648531694391745,0.0607231,2016,Transit,1.159833585417294,
WASP-135 b,1.4013794,14.571674950220284,0.0243437,2015,Transit,0.603250888319775,0.5973808155066787
Kepler-81 c,12.04,2.3650949342280616,0.0885967,2012,Transit,5.769897017173847,
Kepler-156 c,15.906801,2.5499982803656263,0.123783,2014,Transit,6.440839665561916,
Kepler-127 d,48.630408,2.6399951866543327,0.260742,2014,Transit,6.804167615747715,
Kepler-657 b,24.54350418,3.5196199495147455,0.165833,2016,Transit,11.994653168625087,
Kepler-1311 b,11.1726994,1.2441968611341936,0.0994127,2016,Transit,1.9976077076428642,
HD 10180 g,602,,1.42271,2011,RV,21.414896439690672,21.414896439690672
Kepler-1092 b,58.6017925,2.0736614352236558,0.294279,2016,Transit,4.888972933614543,
Kepler-1214 b,18.82634264,2.3650949342280616,0.131197,2016,Transit,5.769897017173847,
Kepler-275 c,16.088134,3.3799896765494424,0.124722,2014,Transit,10.939629145324897,
Kepler-482 b,56.35418576,2.3650949342280616,0.261363,2016,Transit,5.769897017173847,
Kepler-1495 b,85.273256,2.9367529515059343,0.382908,2016,Transit,8.197475640253089,
Kepler-201 c,151.884058,2.8499954406484687,0.557119,2014,Transit,7.757077161795721,
WASP-94 B b,2.00839,,0.0334746,2014,Transit,196.99513061163,196.99513061163
Kepler-208 c,7.466623,1.3900032824822437,0.0747634,2014,Transit,2.9093027955207393,
Kepler-722 c,105.144749,2.8246631441965473,0.440295,2016,Transit,7.633827879883499,
Kepler-1174 b,6.89225223,1.5916752637932925,0.0718111,2016,Transit,3.771434382846239,
Kepler-274 b,11.634788,1.5400018626236656,0.100488,2014,Transit,3.668143984131767,
Kepler-581 b,40.6069821,2.63411047177059,0.23121,2016,Transit,6.779632173345385,
Kepler-693 b,15.37563332,10.177754503692322,0.110433,2016,Transit,159.9005291754544,
Kepler-1102 b,51.3285623,2.656528433232467,0.266647,2016,Transit,6.873737671989555,
Kepler-769 c,15.9870174,1.793436916950189,0.131614,2016,Transit,4.199978301697299,
Kepler-652 b,4.18200253,2.488393722268387,0.0502867,2016,Transit,6.206481696294064,
Kepler-420 b,86.647661,10.53644188708236,0.381935,2010,Transit,460.8340865722607,
HD 66428 b,1973,,3.14259,2006,RV,873.8749111178065,873.8749111178065
HD 52265 b,119.29,,0.499878,2000,RV,340.505539319072,340.505539319072
HATS-14 b,2.766741,11.646130979445287,0.0381546,2015,Transit,339.491704328613,339.4217846740986
Kepler-75 b,8.884924,11.54525015286684,0.0807413,2011,Transit,3173.3321236316156,3172.941209199558
Kepler-326 c,4.580358,1.4000016932942412,0.0539767,2014,Transit,2.9799280029125237,
Kepler-554 b,1.90220856,4.293039619949514,0.0293274,2016,Transit,19.252281525559905,
Kepler-1294 b,115.6862258,3.1945595083175236,0.463098,2016,Transit,9.686033303203775,
Kepler-249 c,7.113702,1.5099954212069424,0.0723886,2014,Transit,3.8281964296474844,
Kepler-1282 b,2.13194651,1.546839340869538,0.0315297,2016,Transit,3.681682971778648,
Kepler-740 b,3.58410122,4.5732641382229815,0.0444161,2016,Transit,21.930712800040173,
Kepler-79 c,27.402,3.799844467788213,0.183622,2013,Timing,5.9113889725821025,
HD 16417 b,17.24,,0.135435,2009,RV,21.280841392989856,21.280841392989856
Kepler-251 c,16.514043,2.76999694517176,0.126914,2014,Transit,7.375856136386462,
Kepler-15 b,4.942782,10.760621501701133,0.0571382,2011,Transit,210.53157572562014,210.32149894546546
HD 205739 b,279.8,,0.894939,2008,RV,472.6187265240534,472.6187265240534
Kepler-851 b,8.50699658,1.6813471096408021,0.078449,2016,Transit,3.956403650698001,
Kepler-1342 b,2.21571036,1.6589291481789248,0.032467,2016,Transit,3.9093985738676307,
Kepler-302 b,30.184104,4.0599937015725684,0.189725,2014,Transit,17.097929843326302,
Kepler-781 b,13.2140732,2.8919170285821796,0.101967,2016,Transit,7.966295837099527,
Kepler-317 b,5.524242,2.089992920148634,0.0611582,2014,Transit,4.933403695892336,
Kepler-152 c,88.255055,2.390001289412207,0.387942,2014,Transit,5.854754052425429,
